id,Brand,Manifacture_Year,Car_Age_2024,Entry_price,Price_2024
481,BMW_Z3_2000,2000,24,73735.2,10575.98
482,BMW_Z3_2001,2001,23,73735.2,10873.76
483,BMW_Z3_2002,2002,22,73735.2,11171.54
484,BMW_Z4_2003,2003,21,94354.4,66994.26
485,BMW_Z4_2004,2004,20,88462.64,67481.71
486,BMW_Z4_2005,2005,19,88462.64,67567.11
487,BMW_Z4_2006,2006,18,88462.64,67652.51
488,BMW_Z4_2007,2007,17,89207.44,67694.4
489,BMW_Z4_2008,2008,16,94060.4,67531.38
490,BMW_Z4_2009,2009,15,92441.44,67710.78
491,BMW_Z4_2010,2010,14,114522.8,67017.38
492,BMW_Z4_2011,2011,13,114522.8,67172.55
493,BMW_Z4_2012,2012,12,107349.2,67517.63
494,BMW_Z4_2013,2013,11,107349.2,67656.98
495,BMW_Z4_2014,2014,10,107819.6,67785.3
496,BMW_Z4_2015,2015,9,107819.6,67925.74
497,BMW_Z4_2016,2016,8,107819.6,68066.19
498,BMW_Z4_2017,2017,7,115463.6,68090.06
499,BMW_Z4_2018,2018,6,115463.6,68247.16
500,BMW_i3_2013,2013,11,120050.0,90874.75
501,BMW_i3_2014,2014,10,120050.0,90966.71
502,BMW_i3_2015,2015,9,121226.0,91032.48
503,BMW_i3_2016,2016,8,121226.0,91127.35
504,BMW_i3_2017,2017,7,121226.0,91222.22
505,BMW_i3_2018,2018,6,129418.8,91204.24
506,BMW_i8_2014,2014,10,391176.8,270422.05
507,BMW_i8_2015,2015,9,391176.8,270541.86
508,BMW_i8_2016,2016,8,409581.2,270563.82
509,BMW_i8_2017,2017,7,410051.6,270693.77
510,BMW_i8_2018,2018,6,416519.6,270801.91
511,BMW_i8_2019,2019,5,450329.6,270842.32
512,BMW_i8_2020,2020,4,450996.0,270996.49
513,Bentley_Arnage_1998,1998,26,568400.0,95606.64
514,Bentley_Arnage_1999,1999,25,568400.0,95926.96
515,Bentley_Arnage_2000,2000,24,568400.0,96247.28
516,Bentley_Arnage_2001,2001,23,568400.0,96567.6
517,Bentley_Arnage_2002,2002,22,584080.0,96845.59
518,Bentley_Arnage_2003,2003,21,593880.0,97143.66
519,Bentley_Arnage_2004,2004,20,626423.84,97395.77
520,Bentley_Arnage_2005,2005,19,626423.84,97722.74
521,Bentley_Arnage_2006,2006,18,627200.0,98048.25
522,Bentley_Arnage_2007,2007,17,650720.0,98335.37
523,Bentley_Arnage_2008,2008,16,660520.0,98649.9
524,Bentley_Arnage_2009,2009,15,646408.0,99000.41
525,Bentley_Arnage_2010,2010,14,683648.0,99281.32
526,Bentley_Bentayga_2015,2015,9,627984.0,584395.3
527,Bentley_Bentayga_2016,2016,8,532336.0,584946.93
528,Bentley_Bentayga_2017,2017,7,532336.0,584908.42
529,Bentley_Bentayga_2018,2018,6,532336.0,584869.9
530,Bentley_Brooklands_2007,2007,17,901600.0,164859.29
531,Bentley_Brooklands_2008,2008,16,901600.0,165177.26
532,Bentley_Brooklands_2009,2009,15,882392.0,165519.4
533,Bentley_Brooklands_2010,2010,14,946832.88,165763.69
534,Bentley_Continental_2003,2003,21,431200.0,374803.57
535,Bentley_Continental_2004,2004,20,431200.0,374853.88
536,Bentley_Continental_2005,2005,19,444410.4,374711.21
537,Bentley_Continental_2006,2006,18,453230.4,374655.54
538,Bentley_Continental_2007,2007,17,460600.0,374634.04
539,Bentley_Continental_2008,2008,16,472360.0,374578.73
540,Bentley_Continental_2009,2009,15,462168.0,374761.99
541,Bentley_Continental_2010,2010,14,485296.0,374622.5
542,Bentley_Continental_2011,2011,13,485296.0,374710.89
543,Bentley_Continental_2012,2012,12,485492.0,374797.82
544,Bentley_Continental_2013,2013,11,490000.0,374855.63
545,Bentley_Continental_2014,2014,10,509600.0,374831.29
546,Bentley_Continental_2015,2015,9,535080.0,374810.26
547,Bentley_Continental_2016,2016,8,549976.0,374867.24
548,Bentley_Continental_2017,2017,7,549976.0,374991.34
549,Bentley_Continental_2018,2018,6,549976.0,375115.44
550,Bentley_Flying Spur_2012,2012,12,552328.0,348343.04
551,Bentley_Flying Spur_2013,2013,11,533120.0,348585.06
552,Bentley_Flying Spur_2014,2014,10,533120.0,348719.66
553,Bentley_Flying Spur_2015,2015,9,559776.0,348743.94
554,Bentley_Flying Spur_2016,2016,8,520576.0,349038.47
555,Bentley_Flying Spur_2017,2017,7,520576.0,349166.87
556,Bentley_Flying Spur_2018,2018,6,520576.0,349295.27
557,Bentley_Flying Spur_2019,2019,5,520576.0,349423.66
558,Bentley_Flying Spur_2020,2020,4,520576.0,349552.06
559,Bentley_Mulsanne_2010,2010,14,862400.0,539466.0
560,Bentley_Mulsanne_2011,2011,13,862400.0,539611.86
561,Bentley_Mulsanne_2012,2012,12,880824.0,539695.93
562,Bentley_Mulsanne_2013,2013,11,885528.0,539832.86
563,Bentley_Mulsanne_2014,2014,10,894544.0,539960.99
564,Bentley_Mulsanne_2015,2015,9,899091.2,540104.89
565,Bentley_Mulsanne_2016,2016,8,899091.2,540260.8
566,Bentley_Mulsanne_2017,2017,7,899091.2,540416.7
567,Bentley_Mulsanne_2018,2018,6,899091.2,540572.61
568,Bentley_Mulsanne_2019,2019,5,899091.2,540728.51
569,Bentley_Mulsanne_2020,2020,4,935704.0,540847.46
570,Bentley_Mulsanne_2021,2021,3,935704.0,541012.61
571,Cadillac_BLS_2005,2005,19,80360.0,6472.78
572,Cadillac_BLS_2006,2006,18,80360.0,6802.63
573,Cadillac_BLS_2007,2007,17,80262.0,7133.78
574,Cadillac_BLS_2008,2008,16,80262.0,7463.56
575,Cadillac_BLS_2009,2009,15,81449.76,7779.72
576,Cadillac_BLS_2010,2010,14,85181.6,8072.8
577,Cadillac_CTS_2005,2005,19,96530.0,10170.2
578,Cadillac_CTS_2006,2006,18,96530.0,10495.78
579,Cadillac_CTS_2007,2007,17,96616.24,10820.35
580,Cadillac_CTS_2008,2008,16,96616.24,11145.99
581,Cadillac_CTS_2009,2009,15,96616.24,11471.63
582,Cadillac_CTS_2010,2010,14,106298.64,11712.64
583,Cadillac_Escalade_2005,2005,19,175016.24,164176.65
584,Cadillac_Escalade_2006,2006,18,175016.24,164199.93
585,Cadillac_Escalade_2007,2007,17,175016.24,164223.22
586,Cadillac_Escalade_2008,2008,16,175016.24,164246.51
587,Cadillac_Escalade_2009,2009,15,178959.76,164147.92
588,Cadillac_Escalade_2010,2010,14,216442.8,163305.09
589,Cadillac_STS_2008,2008,16,131476.8,26584.0
590,Cadillac_STS_2009,2009,15,128677.92,26913.01
591,Cadillac_STS_2010,2010,14,138340.72,27116.06
592,Chevrolet_Aveo_2008,2008,16,29478.4,6141.16
593,Chevrolet_Aveo_2009,2009,15,28851.2,6441.44
594,Chevrolet_Aveo_2010,2010,14,32810.4,6459.43
595,Chevrolet_Aveo_2011,2011,13,34613.6,6646.33
596,Chevrolet_Aveo_2012,2012,12,35828.8,6875.23
597,Chevrolet_Aveo_2013,2013,11,40140.8,7022.92
598,Chevrolet_Aveo_2014,2014,10,41904.8,7272.89
599,Chevrolet_Aveo_2015,2015,9,41904.8,7569.14
600,Chevrolet_Aveo_2016,2016,8,41904.8,7865.39
601,Chevrolet_Blazer_1999,1999,25,86534.0,-5440.42
602,Chevrolet_Blazer_2000,2000,24,89866.0,-5081.95
603,Chevrolet_Blazer_2001,2001,23,89866.0,-4707.03
604,Chevrolet_Blazer_2002,2002,22,89866.0,-4332.11
605,Chevrolet_Blazer_2003,2003,21,89866.0,-3957.2
606,Chevrolet_Blazer_2004,2004,20,89866.0,-3582.28
607,Chevrolet_Camaro_2011,2011,13,133044.8,126216.45
608,Chevrolet_Camaro_2012,2012,12,133044.8,126235.83
609,Chevrolet_Camaro_2013,2013,11,133044.8,126255.2
610,Chevrolet_Camaro_2014,2014,10,134064.0,126246.25
611,Chevrolet_Camaro_2015,2015,9,134064.0,126268.46
612,Chevrolet_Camaro_2016,2016,8,134064.0,126290.67
613,Chevrolet_Captiva_2007,2007,17,65620.8,17157.71
614,Chevrolet_Captiva_2008,2008,16,61661.6,17553.24
615,Chevrolet_Captiva_2009,2009,15,61661.6,17807.76
616,Chevrolet_Captiva_2010,2010,14,70266.0,17826.59
617,Chevrolet_Captiva_2011,2011,13,72676.8,18045.92
618,Chevrolet_Captiva_2012,2012,12,84966.0,18118.82
619,Chevrolet_Captiva_2013,2013,11,82594.4,18442.57
620,Chevrolet_Captiva_2014,2014,10,82594.4,18731.93
621,Chevrolet_Captiva_2015,2015,9,82594.4,19021.29
622,Chevrolet_Captiva_2016,2016,8,82594.4,19310.66
623,Chevrolet_Cruze_2009,2009,15,46216.8,10247.12
624,Chevrolet_Cruze_2010,2010,14,49352.8,10409.82
625,Chevrolet_Cruze_2011,2011,13,51685.2,10621.52
626,Chevrolet_Cruze_2012,2012,12,53253.2,10866.67
627,Chevrolet_Cruze_2013,2013,11,55076.0,11115.02
628,Chevrolet_Cruze_2014,2014,10,56212.8,11384.59
629,Chevrolet_Cruze_2015,2015,9,57094.8,11662.95
630,Chevrolet_Cruze_2016,2016,8,57094.8,11956.73
631,Chevrolet_Kalos_2004,2004,20,26781.44,215.95
632,Chevrolet_Kalos_2005,2005,19,26781.44,516.73
633,Chevrolet_Kalos_2006,2006,18,27173.44,793.83
634,Chevrolet_Kalos_2007,2007,17,27565.44,1074.2
635,Chevrolet_Kalos_2008,2008,16,27832.0,1364.01
636,Chevrolet_Kalos_2009,2009,15,27240.08,1696.84
637,Chevrolet_Lacetti_2004,2004,20,36503.04,-671.75
638,Chevrolet_Lacetti_2005,2005,19,34523.44,-274.08
639,Chevrolet_Lacetti_2006,2006,18,34523.44,50.92
640,Chevrolet_Lacetti_2007,2007,17,37659.44,281.07
641,Chevrolet_Lacetti_2008,2008,16,38298.4,595.25
642,Chevrolet_Lacetti_2009,2009,15,37581.04,944.14
643,Chevrolet_Lacetti_2010,2010,14,42100.8,1182.08
644,Chevrolet_Lacetti_2011,2011,13,42100.8,1519.14
645,Chevrolet_Lacetti_2012,2012,12,43002.4,1842.37
646,Chevrolet_Matiz_2004,2004,20,22861.44,-1341.32
647,Chevrolet_Matiz_2005,2005,19,22861.44,-1032.29
648,Chevrolet_Matiz_2006,2006,18,22861.44,-723.27
649,Chevrolet_Orlando_2010,2010,14,63072.8,23794.6
650,Chevrolet_Orlando_2011,2011,13,63072.8,24019.17
651,Chevrolet_Orlando_2012,2012,12,63072.8,24243.75
652,Chevrolet_Orlando_2013,2013,11,67698.4,24342.49
653,Chevrolet_Orlando_2014,2014,10,69834.8,24530.78
654,Chevrolet_Orlando_2015,2015,9,69834.8,24771.57
655,Chevrolet_Orlando_2016,2016,8,69834.8,25012.36
656,Chevrolet_Spark_2010,2010,14,27008.8,9644.78
657,Chevrolet_Spark_2011,2011,13,27008.8,9854.24
658,Chevrolet_Spark_2012,2012,12,28694.4,9935.02
659,Chevrolet_Spark_2013,2013,11,28694.4,10155.2
660,Chevrolet_Spark_2014,2014,10,34574.4,10083.17
661,Chevrolet_Spark_2015,2015,9,34574.4,10332.57
662,Chevrolet_Spark_2016,2016,8,34574.4,10581.97
663,Chevrolet_Tacuma_2005,2005,19,42304.64,-2923.01
664,Chevrolet_Tacuma_2006,2006,18,42304.64,-2566.66
665,Chevrolet_Tacuma_2007,2007,17,43382.64,-2225.37
666,Chevrolet_Tacuma_2008,2008,16,44060.8,-1876.7
667,Chevrolet_Tacuma_2009,2009,15,43853.04,-1516.5
668,Chevrolet_Trax_2012,2012,12,59838.8,27359.59
669,Chevrolet_Trax_2013,2013,11,59838.8,27556.85
670,Chevrolet_Trax_2014,2014,10,59838.8,27754.11
671,Chevrolet_Trax_2015,2015,9,59838.8,27951.37
672,Chevrolet_Trax_2016,2016,8,59838.8,28148.63
673,Chevrolet_Volt_2012,2012,12,136964.8,31747.13
674,Chevrolet_Volt_2013,2013,11,136964.8,32038.27
675,Chevrolet_Volt_2014,2014,10,137984.0,32321.96
676,Chevrolet_Volt_2015,2015,9,137984.0,32613.84
677,Chevrolet_Volt_2016,2016,8,137984.0,32905.73
678,Chrysler_300C_2005,2005,19,100124.64,16552.97
679,Chrysler_300C_2006,2006,18,100124.64,16857.51
680,Chrysler_300C_2007,2007,17,101927.84,17135.75
681,Chrysler_300C_2008,2008,16,106780.8,17379.36
682,Chrysler_300C_2009,2009,15,93002.0,17871.6
683,Chrysler_300C_2010,2010,14,93002.0,18169.44
684,Chrysler_300C_2011,2011,13,103448.8,18343.67
685,Chrysler_300C_2012,2012,12,139610.8,18387.91
686,Chrysler_300C_2013,2013,11,139591.2,18717.28
687,Chrysler_300C_2014,2014,10,115502.8,19177.38
688,Chrysler_300C_2015,2015,9,115561.6,19493.22
689,Chrysler_300C_2016,2016,8,115561.6,19809.44
690,Chrysler_Crossfire_2003,2003,21,106134.0,6035.03
691,Chrysler_Crossfire_2004,2004,20,106161.44,6377.87
692,Chrysler_Crossfire_2005,2005,19,97184.64,6806.78
693,Chrysler_Crossfire_2006,2006,18,97184.64,7145.38
694,Chrysler_Crossfire_2007,2007,17,96608.4,7489.39
695,Chrysler_Crossfire_2008,2008,16,96608.4,7827.67
696,Chrysler_Delta_2011,2011,13,64719.2,14028.12
697,Chrysler_Delta_2012,2012,12,64719.2,14312.74
698,Chrysler_Delta_2013,2013,11,61955.6,14650.05
699,Chrysler_Delta_2014,2014,10,61955.6,14929.88
700,Chrysler_Grand Voyager_1998,1998,26,85240.4,21254.02
701,Chrysler_Grand Voyager_1999,1999,25,85240.4,21516.85
702,Chrysler_Grand Voyager_2000,2000,24,85240.4,21779.68
703,Chrysler_Grand Voyager_2001,2001,23,85240.4,22042.51
704,Chrysler_Grand Voyager_2002,2002,22,92943.2,22069.83
705,Chrysler_Grand Voyager_2003,2003,21,93727.2,22322.56
706,Chrysler_Grand Voyager_2004,2004,20,93754.64,22596.4
707,Chrysler_Grand Voyager_2005,2005,19,100026.64,22731.05
708,Chrysler_Grand Voyager_2006,2006,18,100301.04,23007.56
709,Chrysler_Grand Voyager_2007,2007,17,100900.8,23278.69
710,Chrysler_Grand Voyager_2008,2008,16,100136.4,23574.9
711,Chrysler_Grand Voyager_2009,2009,15,98003.92,23892.83
712,Chrysler_Grand Voyager_2010,2010,14,102390.4,24105.11
713,Chrysler_Grand Voyager_2011,2011,13,103448.8,24375.27
714,Chrysler_Grand Voyager_2012,2012,12,107251.2,24615.56
715,Chrysler_Grand Voyager_2013,2013,11,108152.8,24895.48
716,Chrysler_Grand Voyager_2014,2014,10,108152.8,25185.68
717,Chrysler_Grand Voyager_2015,2015,9,108270.4,25474.88
718,Chrysler_Grand Voyager_2016,2016,8,108270.4,25765.19
719,Chrysler_Neon_1998,1998,26,46334.4,-7324.22
720,Chrysler_Neon_1999,1999,25,42394.8,-6905.9
721,Chrysler_Neon_2000,2000,24,42394.8,-6535.64
722,Chrysler_Neon_2001,2001,23,42394.8,-6165.37
723,Chrysler_Neon_2002,2002,22,42394.8,-5795.11
724,Chrysler_Neon_2003,2003,21,49058.8,-5486.85
725,Chrysler_PT Cruiser_2000,2000,24,58074.8,-925.14
726,Chrysler_PT Cruiser_2001,2001,23,58074.8,-582.42
727,Chrysler_PT Cruiser_2002,2002,22,52194.8,-117.57
728,Chrysler_PT Cruiser_2003,2003,21,50215.2,265.0
729,Chrysler_PT Cruiser_2004,2004,20,50164.24,601.16
730,Chrysler_PT Cruiser_2005,2005,19,50144.64,936.54
731,Chrysler_PT Cruiser_2006,2006,18,50144.64,1271.47
732,Chrysler_PT Cruiser_2007,2007,17,49940.8,1610.36
733,Chrysler_PT Cruiser_2008,2008,16,49940.8,1945.06
734,Chrysler_PT Cruiser_2009,2009,15,62210.4,2110.24
735,Chrysler_Sebring_2001,2001,23,89434.8,2045.01
736,Chrysler_Sebring_2002,2002,22,89434.8,2392.97
737,Chrysler_Sebring_2007,2007,17,69697.6,4344.78
738,Chrysler_Sebring_2008,2008,16,70873.6,4665.27
739,Chrysler_Sebring_2009,2009,15,69364.4,5019.83
740,Chrysler_Sebring_2010,2010,14,71226.4,5334.26
741,Chrysler_Voyager_1998,1998,26,71520.4,1370.29
742,Chrysler_Voyager_1999,1999,25,71520.4,1706.83
743,Chrysler_Voyager_2000,2000,24,71520.4,2043.36
744,Chrysler_Voyager_2001,2001,23,69913.2,2409.22
745,Chrysler_Voyager_2002,2002,22,71794.8,2711.76
746,Chrysler_Voyager_2003,2003,21,71724.24,3049.64
747,Chrysler_Voyager_2004,2004,20,71724.24,3386.33
748,Chrysler_Voyager_2005,2005,19,71704.64,3723.31
749,Chrysler_Voyager_2006,2006,18,71704.64,4059.98
750,Chrysler_Voyager_2007,2007,17,72527.84,4385.98
751,Chrysler_Voyager_2008,2008,16,72539.6,4723.14
752,Chrysler_Ypsilon_2011,2011,13,41708.8,14089.79
753,Chrysler_Ypsilon_2012,2012,12,41708.8,14321.1
754,Chrysler_Ypsilon_2013,2013,11,38572.8,14696.12
755,Chrysler_Ypsilon_2014,2014,10,38572.8,14914.37
756,Chrysler_Ypsilon_2015,2015,9,38964.8,15116.89
757,Chrysler_Ypsilon_2016,2016,8,38964.8,15336.89
758,Citroen_Berlingo Multispace_2008,2008,16,42061.6,14512.3
759,Citroen_Berlingo Multispace_2009,2009,15,41932.24,14743.54
760,Citroen_Berlingo Multispace_2010,2010,14,44315.6,14839.14
761,Citroen_Berlingo Multispace_2011,2011,13,44315.6,15071.14
762,Citroen_Berlingo Multispace_2012,2012,12,49274.4,15109.94
763,Citroen_Berlingo Multispace_2013,2013,11,49274.4,15358.05
764,Citroen_Berlingo Multispace_2014,2014,10,49901.6,15588.07
765,Citroen_Berlingo Multispace_2015,2015,9,51156.0,15806.63
766,Citroen_Berlingo Multispace_2016,2016,8,51156.0,16060.03
767,Citroen_Berlingo_1998,1998,26,41787.2,43376.62
768,Citroen_Berlingo_1999,1999,25,41787.2,43364.64
769,Citroen_Berlingo_2000,2000,24,36514.8,44752.62
770,Citroen_Berlingo_2001,2001,23,34613.6,45266.35
771,Citroen_Berlingo_2002,2002,22,34613.6,45170.64
772,Citroen_Berlingo_2003,2003,21,35789.6,44738.39
773,Citroen_Berlingo_2004,2004,20,36503.04,44474.32
774,Citroen_Berlingo_2005,2005,19,38071.04,44041.96
775,Citroen_Berlingo_2006,2006,18,38913.84,43817.67
776,Citroen_Berlingo_2007,2007,17,39697.84,43630.2
777,Citroen_Berlingo_2008,2008,16,40846.4,43405.63
778,Citroen_Berlingo_2009,2009,15,40744.48,43399.85
779,Citroen_Berlingo_2010,2010,14,41806.8,43230.13
780,Citroen_Berlingo_2018,2018,6,73029.6,42099.93
781,Citroen_C-Crosser_2007,2007,17,77341.6,13776.04
782,Citroen_C-Crosser_2008,2008,16,77341.6,14072.66
783,Citroen_C-Crosser_2009,2009,15,76847.68,14378.47
784,Citroen_C-Crosser_2010,2010,14,78694.0,14642.95
785,Citroen_C-Crosser_2011,2011,13,94040.8,14742.33
786,Citroen_C-Crosser_2012,2012,12,99293.6,15006.09
787,Citroen_C-Crosser_2013,2013,11,99293.6,15323.8
788,Citroen_C-Zero_2010,2010,14,129752.0,19006.37
789,Citroen_C-Zero_2011,2011,13,129752.0,19327.38
790,Citroen_C-Zero_2012,2012,12,102551.12,19874.36
791,Citroen_C-Zero_2013,2013,11,102551.12,20176.53
792,Citroen_C-Zero_2014,2014,10,102551.12,20478.7
793,Citroen_C-Zero_2015,2015,9,102551.12,20780.87
794,Citroen_C-Zero_2016,2016,8,66404.8,21474.22
795,Citroen_C-Zero_2017,2017,7,80124.8,21561.21
796,Citroen_C-Zero_2018,2018,6,80124.8,21838.24
797,Citroen_C-Zero_2019,2019,5,80124.8,22115.26
798,Citroen_C1_2005,2005,19,25017.44,21867.81
799,Citroen_C1_2006,2006,18,25409.44,21807.55
800,Citroen_C1_2007,2007,17,26722.64,21559.89
801,Citroen_C1_2008,2008,16,27871.2,21402.01
802,Citroen_C1_2009,2009,15,28600.32,21354.78
803,Citroen_C1_2010,2010,14,32947.6,20865.2
804,Citroen_C1_2011,2011,13,31124.8,21193.06
805,Citroen_C1_2012,2012,12,31124.8,21300.54
806,Citroen_C1_2013,2013,11,31124.8,21408.03
807,Citroen_C1_2014,2014,10,31516.8,21480.13
808,Citroen_C1_2015,2015,9,32104.8,21544.84
809,Citroen_C1_2016,2016,8,32496.8,21634.39
810,Citroen_C1_2017,2017,7,33947.2,21672.39
811,Citroen_C1_2018,2018,6,35064.4,21753.67
812,Citroen_C2_2003,2003,21,28870.8,-1690.13
813,Citroen_C2_2004,2004,20,29211.84,-1383.39
814,Citroen_C2_2005,2005,19,30779.84,-1125.81
815,Citroen_C2_2006,2006,18,30693.6,-795.36
816,Citroen_C2_2007,2007,17,30693.6,-468.38
817,Citroen_C2_2008,2008,16,30693.6,-141.39
818,Citroen_C2_2009,2009,15,30693.6,185.6
819,Citroen_C2_2010,2010,14,34182.4,419.69
820,Citroen_C3 Aircross_2017,2017,7,54017.6,54149.75
821,Citroen_C3 Aircross_2018,2018,6,54017.6,54148.84
822,Citroen_C3 Picasso_2009,2009,15,44256.8,24357.97
823,Citroen_C3 Picasso_2010,2010,14,47980.8,24256.66
824,Citroen_C3 Picasso_2011,2011,13,49058.8,24368.3
825,Citroen_C3 Picasso_2012,2012,12,50999.2,24449.65
826,Citroen_C3 Picasso_2013,2013,11,50176.0,24673.51
827,Citroen_C3 Picasso_2014,2014,10,50176.0,24856.98
828,Citroen_C3 Picasso_2015,2015,9,50489.6,25028.79
829,Citroen_C3 Picasso_2016,2016,8,50489.6,25213.56
830,Citroen_C3 Picasso_2017,2017,7,66326.4,25051.96
831,Citroen_C3 Picasso_2018,2018,6,67776.8,25265.95
832,Citroen_C3 Pluriel_2003,2003,21,46432.4,-4235.57
833,Citroen_C3 Pluriel_2004,2004,20,46773.44,-3876.41
834,Citroen_C3 Pluriel_2005,2005,19,47165.44,-3517.35
835,Citroen_C3 Pluriel_2006,2006,18,47949.44,-3161.86
836,Citroen_C3 Pluriel_2007,2007,17,48341.44,-2801.44
837,Citroen_C3 Pluriel_2008,2008,16,48341.44,-2436.97
838,Citroen_C3 Pluriel_2009,2009,15,50375.92,-2089.17
839,Citroen_C3 Pluriel_2010,2010,14,56977.2,-1766.43
840,Citroen_C3_2002,2002,22,32810.4,29250.22
841,Citroen_C3_2003,2003,21,32810.4,29283.9
842,Citroen_C3_2004,2004,20,34699.84,28927.37
843,Citroen_C3_2005,2005,19,35287.84,28873.29
844,Citroen_C3_2006,2006,18,30779.84,29810.44
845,Citroen_C3_2007,2007,17,30693.6,29838.72
846,Citroen_C3_2008,2008,16,30693.6,29847.69
847,Citroen_C3_2009,2009,15,30693.6,29856.66
848,Citroen_C3_2010,2010,14,36279.6,29039.98
849,Citroen_C3_2011,2011,13,36416.8,29092.05
850,Citroen_C3_2012,2012,12,42492.8,28607.28
851,Citroen_C3_2013,2013,11,42002.8,28758.11
852,Citroen_C3_2014,2014,10,42002.8,28870.21
853,Citroen_C3_2015,2015,9,43198.4,28912.59
854,Citroen_C3_2016,2016,8,42884.8,29048.36
855,Citroen_C3_2017,2017,7,42884.8,29166.22
856,Citroen_C3_2018,2018,6,44531.2,29223.26
857,Citroen_C4 Cactus_2014,2014,10,50705.2,44704.07
858,Citroen_C4 Cactus_2015,2015,9,50705.2,44747.14
859,Citroen_C4 Cactus_2016,2016,8,50705.2,44790.2
860,Citroen_C4 Cactus_2017,2017,7,51763.6,44783.32
861,Citroen_C4 Cactus_2018,2018,6,53214.0,44777.63
862,Citroen_C4 Cactus_2019,2019,5,66914.4,44496.77
863,Citroen_C4 Cactus_2020,2020,4,75930.4,44498.78
864,Citroen_C4 Cactus_2021,2021,3,79203.6,44628.87
865,Citroen_C4 Picasso_2007,2007,17,55926.64,28600.76
866,Citroen_C4 Picasso_2008,2008,16,53821.6,28910.11
867,Citroen_C4 Picasso_2009,2009,15,52829.84,29137.24
868,Citroen_C4 Picasso_2010,2010,14,53958.8,29226.94
869,Citroen_C4 Picasso_2011,2011,13,63249.2,28952.91
870,Citroen_C4 Picasso_2012,2012,12,65973.6,29052.85
871,Citroen_C4 Picasso_2013,2013,11,65973.6,29257.62
872,Citroen_C4 Picasso_2014,2014,10,67835.6,29411.0
873,Citroen_C4 Picasso_2015,2015,9,68835.2,29597.12
874,Citroen_C4 Picasso_2016,2016,8,68835.2,29809.68
875,Citroen_C4 Picasso_2017,2017,7,74244.8,29930.71
876,Citroen_C4 Picasso_2018,2018,6,81947.6,30062.52
877,Citroen_C4 Picasso_2019,2019,5,84182.0,30283.78
878,Citroen_C4 Picasso_2020,2020,4,91179.2,30484.01
879,Citroen_C4_2004,2004,20,42853.44,32328.32
880,Citroen_C4_2005,2005,19,42853.44,32409.71
881,Citroen_C4_2006,2006,18,42853.44,32491.1
882,Citroen_C4_2007,2007,17,44421.44,32386.09
883,Citroen_C4_2008,2008,16,46667.6,32247.69
884,Citroen_C4_2009,2009,15,46789.12,32343.35
885,Citroen_C4_2010,2010,14,51312.8,32099.75
886,Citroen_C4_2011,2011,13,56193.2,31939.46
887,Citroen_C4_2012,2012,12,54174.4,32200.51
888,Citroen_C4_2013,2013,11,54154.8,32347.79
889,Citroen_C4_2014,2014,10,54154.8,32494.0
890,Citroen_C4_2015,2015,9,55095.6,32602.43
891,Citroen_C4_2016,2016,8,57192.8,32681.97
892,Citroen_C4_2017,2017,7,60916.8,32741.64
893,Citroen_C4_2018,2018,6,60916.8,32915.13
894,Citroen_C5_2001,2001,23,56565.6,3654.49
895,Citroen_C5_2002,2002,22,56565.6,3970.75
896,Citroen_C5_2003,2003,21,56957.6,4276.07
897,Citroen_C5_2004,2004,20,57220.24,4585.95
898,Citroen_C5_2005,2005,19,55546.4,4945.95
899,Citroen_C5_2006,2006,18,54652.64,5283.53
900,Citroen_C5_2007,2007,17,55044.64,5587.65
901,Citroen_C5_2008,2008,16,55546.4,5890.58
902,Citroen_C5_2009,2009,15,59964.24,6120.22
903,Citroen_C5_2010,2010,14,66346.0,6344.57
904,Citroen_C5_2011,2011,13,75028.8,6574.86
905,Citroen_C5_2012,2012,12,77772.8,6885.58
906,Citroen_C5_2013,2013,11,77772.8,7222.5
907,Citroen_C5_2014,2014,10,79968.0,7544.3
908,Citroen_C5_2015,2015,9,81046.0,7876.31
909,Citroen_C5_2016,2016,8,84730.8,8197.06
910,Citroen_C5_2017,2017,7,95412.8,8498.88
911,Citroen_C6_2006,2006,18,109160.24,13895.16
912,Citroen_C6_2007,2007,17,109160.24,14216.49
913,Citroen_C6_2008,2008,16,104938.4,14583.31
914,Citroen_C6_2009,2009,15,104938.4,14901.8
915,Citroen_C6_2010,2010,14,111818.0,15156.97
916,Citroen_C6_2011,2011,13,135298.8,15324.34
917,Citroen_C6_2012,2012,12,155467.2,15570.56
918,Citroen_C8_2003,2003,21,71010.8,12267.98
919,Citroen_C8_2004,2004,20,72116.24,12527.48
920,Citroen_C8_2005,2005,19,73507.84,12783.71
921,Citroen_C8_2006,2006,18,73664.64,13073.99
922,Citroen_C8_2007,2007,17,76075.44,13315.57
923,Citroen_C8_2008,2008,16,76185.2,13610.73
924,Citroen_C8_2009,2009,15,77616.0,13882.07
925,Citroen_C8_2010,2010,14,91590.8,13983.1
926,Citroen_Dispatch_2006,2006,18,72045.68,57659.11
927,Citroen_Dispatch_2007,2007,17,72045.68,57730.4
928,Citroen_Dispatch_2008,2008,16,73064.88,57730.12
929,Citroen_Dispatch_2009,2009,15,74734.8,57699.9
930,Citroen_Dispatch_2010,2010,14,82143.6,57392.35
931,Citroen_Dispatch_2011,2011,13,83515.6,57442.99
932,Citroen_Dispatch_2012,2012,12,86200.8,57454.92
933,Citroen_Dispatch_2013,2013,11,88631.2,57498.02
